# Downloaded from https://omnipathdb.org/interactions/?fields=sources,references&genesymbols=1&databases=CellChatDB on 2022-09-29
source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references
P05112	P24394	IL4	IL4R	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellTalkDB;DIP;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;IntAct;Kirouac2010;LRdb;Lit-BM-17;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SPIKE;STRING_talklr;SignaLink3;UniProt_LRdb;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:791837811786020;CellTalkDB:7918378;DIP:10219247;DIP:7721786;DIP:9874253;HPMR:11815609;HPMR:7918378;HPRD:11786020;InnateDB:21889455;InnateDB:2278997;InnateDB:2307934;InnateDB:8266078;InnateDB:8639787;IntAct:10219247;IntAct:18243101;IntAct:23597562;IntAct:8266078;LRdb:118;LRdb:7918378;Lit-BM-17:10219247;Lit-BM-17:11786020;Lit-BM-17:18243101;Lit-BM-17:23597562;Lit-BM-17:7721786;Lit-BM-17:8266078;Lit-BM-17:9874253;NetPath:10850446;NetPath:8266078;SIGNOR:10219247;SIGNOR:12704343;SIGNOR:18852293;SPIKE:11786020;SPIKE:17312100;SignaLink3:10219247;SignaLink3:23331499;connectomeDB2020:11786020;connectomeDB2020:7918378
P01135	P00533	TGFA	EGFR	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;IntAct;KEGG-MEDICUS;Kirouac2010;LRdb;Lit-BM-17;ProtMapper;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SPIKE;STRING_talklr;SignaLink3;Sparser_ProtMapper;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:12297049;Baccin2019:3018723;CellTalkDB:3018723;HPRD:12297049;ICELLNET:27635238;IntAct:12297049;IntAct:24658140;IntAct:28988771;IntAct:31980649;LRdb:123;LRdb:3018723;Lit-BM-17:10775655;Lit-BM-17:12297049;Lit-BM-17:24658140;Lit-BM-17:25402006;Lit-BM-17:8663070;ProtMapper:21722395;ProtMapper:23155381;SIGNOR:16585207;SPIKE:12648464;SPIKE:17145710;SignaLink3:10209155;SignaLink3:12297049;SignaLink3:23331499;connectomeDB2020:12297049;connectomeDB2020:3018723
P02778	P49682	CXCL10	CXCR3	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;KEGG-MEDICUS;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SPIKE;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10233762;Baccin2019:12571234;Baccin2019:12884299;Baccin2019:15761110;Baccin2019:9064356;Baccin2019:9660793;CellPhoneDB:24218476;Cellinker:10233762;Cellinker:12571234;Cellinker:12884299;Cellinker:15761110;Cellinker:9064356;Cellinker:9660793;DIP:9625760;DIP:9660793;Guide2Pharma:15761110;Guide2Pharma:9660793;HPMR:9064356;HPRD:10233762;HPRD:12571234;ICELLNET:12884299;LRdb:10699158;SIGNOR:12750173;SPIKE:10233762;SPIKE:12571234;connectomeDB2020:10233762;connectomeDB2020:12571234;connectomeDB2020:12884299;connectomeDB2020:15761110;connectomeDB2020:9064356;connectomeDB2020:9660793;scConnect:15761110;scConnect:9660793
P09603	P07333	CSF1	CSF1R	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;IntAct;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SPIKE;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:2408759;Baccin2019:7883784;Baccin2019:8355686;CellTalkDB:8355686;Cellinker:2408759;Cellinker:7883784;Cellinker:8355686;DIP:22153499;DIP:22483114;DIP:22902366;DIP:26235028;HPMR:1702217;HPMR:7883784;HPRD:2408759;HPRD:8355686;ICELLNET:26095744;IntAct:22153499;IntAct:22483114;IntAct:22902366;IntAct:26235028;LRdb:2408759;LRdb:7883784;LRdb:8355686;SIGNOR:24890514;connectomeDB2020:2408759;connectomeDB2020:7883784;connectomeDB2020:8355686
P09919	Q99062	CSF3	CSF3R	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SPIKE;SignaLink3;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10364174;CellTalkDB:10364174;Cellinker:10364174;DIP:16492764;HPRD:10364174;ICELLNET:10537111;LRdb:10364174;SIGNOR:16492764;SPIKE:15676205;SignaLink3:10364174;SignaLink3:16492764;SignaLink3:23331499;connectomeDB2020:10364174
P14210	P08581	HGF	MET	1	1	0	1	1	0	BEL-Large-Corpus_ProtMapper;Baccin2019;BioGRID;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;IntAct;KEGG-MEDICUS;LRdb;Lit-BM-17;ProtMapper;REACH_ProtMapper;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SPIKE;STRING_talklr;SignaLink3;Sparser_ProtMapper;UniProt_LRdb;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:15167892;Baccin2019:1655405;Baccin2019:1846706;Baccin2019:18495663;BioGRID:1655405;CellChatDB:28475121;CellTalkDB:1846706;Cellinker:15167892;Cellinker:1655405;Cellinker:1846706;Cellinker:18495663;Cellinker:28475121;DIP:16537482;DIP:17804794;DIP:20624990;HPRD:15167892;HPRD:1655405;HPRD:18495663;ICELLNET:15218027;IntAct:15167892;IntAct:16537482;IntAct:17804794;IntAct:17981115;IntAct:1846706;IntAct:20624990;IntAct:22897854;LRdb:15167892;LRdb:1655405;LRdb:1846706;LRdb:18495663;Lit-BM-17:15167892;Lit-BM-17:17804794;Lit-BM-17:17981115;Lit-BM-17:1846706;Lit-BM-17:19433454;Lit-BM-17:22897854;Lit-BM-17:8380735;ProtMapper:16397249;ProtMapper:17667909;ProtMapper:20178463;ProtMapper:22001117;ProtMapper:24362531;ProtMapper:27147579;ProtMapper:28534512;SIGNOR:8380735;SPIKE:14685170;SPIKE:17145710;SPIKE:1846706;SignaLink3:23331499;SignaLink3:8380735;connectomeDB2020:15167892;connectomeDB2020:1655405;connectomeDB2020:1846706;connectomeDB2020:18495663
P01375	P20333	TNF	TNFRSF1B	1	1	0	1	1	0	Baccin2019;BioGRID;CancerCellMap;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;IntAct;KEGG-MEDICUS;LRdb;Lit-BM-17;Macrophage;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SPIKE;STRING_talklr;UniProt_LRdb;Wang;Wojtowicz2020;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:19084540;Baccin2019:2158863;Baccin2019:7664431;BioGRID:7930591;BioGRID:7966397;CancerCellMap:2158863;CancerCellMap:7664431;CellTalkDB:19084540;Cellinker:19084540;Cellinker:2158863;Cellinker:7664431;DIP:1328224;DIP:14743216;DIP:2172983;HPMR:2158863;HPRD:19084540;HPRD:2158863;HPRD:7664431;ICELLNET:11239407;InnateDB:11448951;InnateDB:14743216;InnateDB:19287455;IntAct:14743216;IntAct:24070898;LRdb:19084540;LRdb:2158863;LRdb:7664431;Lit-BM-17:1310388;Lit-BM-17:1328224;Lit-BM-17:14743216;Lit-BM-17:15485837;Lit-BM-17:2172983;Lit-BM-17:24070898;Lit-BM-17:7930591;Lit-BM-17:7966397;Lit-BM-17:8182064;Lit-BM-17:8805640;Lit-BM-17:9488135;Lit-BM-17:9568681;Macrophage:7852363;Macrophage:8590321;NetPath:15485837;NetPath:1655744;NetPath:7664431;SIGNOR:12040173;SIGNOR:14732063;SIGNOR:17151142;SPIKE:15450251;connectomeDB2020:19084540;connectomeDB2020:2158863;connectomeDB2020:7664431
P01308	P06213	INS	INSR	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;ProtMapper;REACH_ProtMapper;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SPIKE;SignaLink3;Sparser_ProtMapper;UniProt_LRdb;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:2550426;CellChatDB:24633815;CellTalkDB:2550426;Cellinker:2550426;DIP:11278498;DIP:23302862;HPRD:2550426;IntAct:23302862;IntAct:29512653;LRdb:2550426;ProtMapper:17227660;ProtMapper:19752148;ProtMapper:19902173;ProtMapper:20332342;ProtMapper:21317886;ProtMapper:21743783;ProtMapper:22521887;ProtMapper:22832498;ProtMapper:23223021;ProtMapper:23304064;ProtMapper:23363978;ProtMapper:24296476;ProtMapper:26245346;ProtMapper:26374090;ProtMapper:29069585;ProtMapper:30197476;ProtMapper:8393875;SIGNOR:16956584;SIGNOR:2550426;SPIKE:15870194;SignaLink3:16956584;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:2550426;connectomeDB2020:2550426
P41273	Q07011	TNFSF9	TNFRSF9	1	1	0	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;LRdb;Ramilowski2015;SPIKE;STRING_talklr;UniProt_LRdb;Wang;Wojtowicz2020;connectomeDB2020;iTALK;scConnect;talklr	CellTalkDB:13130507;Cellinker:13130507;Cellinker:8088337;Cellinker:9045669;DIP:8088337;HPMR:8088337;HPRD:13130507;HPRD:8088337;HPRD:9045669;ICELLNET:11239407;LRdb:13130507;LRdb:8088337;LRdb:9045669;SPIKE:16596186;connectomeDB2020:13130507;connectomeDB2020:8088337;connectomeDB2020:9045669
P32970	P26842	CD70	CD27	1	1	0	1	1	0	Baccin2019;BioGRID;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SPIKE;STRING_talklr;UniProt_LRdb;Wang;Wojtowicz2020;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:15723067;Baccin2019:7479974;Baccin2019:8120384;Baccin2019:8186199;Baccin2019:8580829;Baccin2019:9767422;Baccin2019:9862673;BioGRID:21917027;CellPhoneDB:26697006;CellTalkDB:8120384;Cellinker:15723067;Cellinker:7479974;Cellinker:8120384;Cellinker:8186199;Cellinker:8580829;Cellinker:9767422;Cellinker:9862673;HPMR:8120384;HPRD:15723067;HPRD:7479974;HPRD:8120384;HPRD:8186199;HPRD:8580829;HPRD:9767422;HPRD:9862673;ICELLNET:26697006;ICELLNET:8120384;LRdb:15723067;LRdb:7479974;LRdb:8120384;LRdb:8186199;LRdb:8580829;LRdb:9767422;LRdb:9862673;SIGNOR:12324477;SIGNOR:8120384;SPIKE:9862673;connectomeDB2020:15723067;connectomeDB2020:7479974;connectomeDB2020:8120384;connectomeDB2020:8186199;connectomeDB2020:8580829;connectomeDB2020:9767422;connectomeDB2020:9862673
P48023	P25445	FASLG	FAS	1	1	0	1	1	0	Baccin2019;BioGRID;CA1;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;IntAct;KEGG-MEDICUS;Kirouac2010;LRdb;Lit-BM-17;Macrophage;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SPIKE;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:9126929;Baccin2019:9228058;BioGRID:9126929;BioGRID:9228058;CA1:1375228;CA1:1713127;CA1:7505205;CellTalkDB:9126929;Cellinker:9126929;Cellinker:9228058;HPMR:9126929;HPRD:9126929;HPRD:9228058;ICELLNET:11239407;IntAct:21803845;IntAct:25241761;LRdb:9126929;LRdb:9228058;Lit-BM-17:12753742;Lit-BM-17:12887920;Lit-BM-17:15659383;Lit-BM-17:21803845;Lit-BM-17:25241761;Lit-BM-17:9126929;Lit-BM-17:9228058;Macrophage:15725726;Macrophage:8521815;Macrophage:9039262;Macrophage:9126929;Macrophage:9228058;SIGNOR:14965271;SIGNOR:9228058;SPIKE:9126929;SPIKE:9228058;connectomeDB2020:9126929;connectomeDB2020:9228058
P50591	O00220	TNFSF10	TNFRSF10A	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;IntAct;KEGG-MEDICUS;Kirouac2010;LRdb;Lit-BM-17;Macrophage;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SPIKE;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10549288;Baccin2019:15766588;Baccin2019:9082980;Baccin2019:9242610;Baccin2019:9311998;Baccin2019:9314565;Baccin2019:9325248;Baccin2019:9430226;Baccin2019:9613612;CellTalkDB:15766588;Cellinker:10549288;Cellinker:15766588;Cellinker:9082980;Cellinker:9325248;HPMR:15766588;HPRD:10549288;HPRD:9082980;HPRD:9325248;ICELLNET:11239407;InnateDB:10894161;IntAct:20103630;LRdb:10549288;LRdb:15766588;LRdb:9082980;LRdb:9325248;Lit-BM-17:10894160;Lit-BM-17:19427028;Lit-BM-17:20103630;Lit-BM-17:9082980;Macrophage:10549288;Macrophage:12628743;Macrophage:9082980;SIGNOR:14585074;SPIKE:15538968;connectomeDB2020:10549288;connectomeDB2020:15766588;connectomeDB2020:9082980;connectomeDB2020:9325248
P01375	P19438	TNF	TNFRSF1A	1	1	0	1	1	0	AlzPathway;Baccin2019;BioGRID;CancerCellMap;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;IntAct;KEGG-MEDICUS;LRdb;Lit-BM-17;Macrophage;NetPath;ProtMapper;REACH_ProtMapper;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SPIKE;STRING_talklr;Sparser_ProtMapper;UniProt_LRdb;Wang;Wojtowicz2020;connectomeDB2020;iTALK;scConnect;talklr	AlzPathway:18067990;Baccin2019:10634209;Baccin2019:14743216;Baccin2019:19084540;Baccin2019:7852363;BioGRID:2170559;CancerCellMap:10634209;CancerCellMap:14743216;CellTalkDB:19084540;Cellinker:10634209;Cellinker:14743216;Cellinker:19084540;Cellinker:7852363;DIP:14743216;DIP:20080539;DIP:2158863;DIP:2170974;DIP:22801493;DIP:23955153;HPMR:7852363;HPRD:10634209;HPRD:14743216;HPRD:19084540;ICELLNET:11239407;InnateDB:11448951;InnateDB:12887920;InnateDB:14743216;InnateDB:19287455;InnateDB:2158863;InnateDB:2848815;InnateDB:7852363;IntAct:14743216;IntAct:20103630;IntAct:24070898;IntAct:25241761;IntAct:2848815;LRdb:10634209;LRdb:14743216;LRdb:19084540;LRdb:7852363;Lit-BM-17:12753742;Lit-BM-17:12887920;Lit-BM-17:1310388;Lit-BM-17:14743216;Lit-BM-17:15485837;Lit-BM-17:20103630;Lit-BM-17:2158863;Lit-BM-17:2170559;Lit-BM-17:2170974;Lit-BM-17:22028622;Lit-BM-17:22099304;Lit-BM-17:22675546;Lit-BM-17:23032187;Lit-BM-17:23746843;Lit-BM-17:24070898;Lit-BM-17:24726327;Lit-BM-17:24980434;Lit-BM-17:25241761;Lit-BM-17:25911380;Lit-BM-17:26186194;Lit-BM-17:26670046;Lit-BM-17:27560715;Lit-BM-17:2848815;Lit-BM-17:8182064;Lit-BM-17:8288897;Lit-BM-17:8805640;Lit-BM-17:9488135;Lit-BM-17:9568681;Macrophage:1331108;Macrophage:2158863;NetPath:10634209;NetPath:15485837;NetPath:3034874;ProtMapper:21724995;SIGNOR:10634209;SIGNOR:11502070;SIGNOR:14732063;SIGNOR:17151142;SIGNOR:21133840;SIGNOR:23070005;SPIKE:10634209;SPIKE:19442713;SPIKE:2158863;connectomeDB2020:10634209;connectomeDB2020:14743216;connectomeDB2020:19084540;connectomeDB2020:7852363
P01148	P30968	GNRH1	GNRHR	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SPIKE;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:11726197;Baccin2019:17095587;Baccin2019:17452338;Baccin2019:414473;Baccin2019:9414473;CellChatDB:19640273;CellTalkDB:17452338;Cellinker:11726197;Cellinker:17095587;Cellinker:17452338;Cellinker:19640273;Cellinker:414473;Cellinker:9414473;Guide2Pharma:11726197;Guide2Pharma:17095587;Guide2Pharma:17452338;Guide2Pharma:26398856;Guide2Pharma:26774084;HPRD:9414473;LRdb:11726197;LRdb:17095587;LRdb:17452338;LRdb:414473;LRdb:9414473;SPIKE:4930860;connectomeDB2020:11726197;connectomeDB2020:17095587;connectomeDB2020:17452338;connectomeDB2020:414473;connectomeDB2020:9414473;scConnect:11726197;scConnect:17095587;scConnect:17452338;scConnect:26398856;scConnect:26774084
O14625	P49682	CXCL11	CXCR3	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;KEGG-MEDICUS;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SPIKE;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:12884299;Baccin2019:15273303;Baccin2019:15761110;Baccin2019:9625760;CellPhoneDB:24218476;Cellinker:12884299;Cellinker:15273303;Cellinker:15761110;Cellinker:9625760;DIP:11259614;DIP:9625760;Guide2Pharma:15761110;HPRD:15273303;HPRD:9625760;ICELLNET:12884299;LRdb:10699158;SIGNOR:12750173;SPIKE:16189514;connectomeDB2020:12884299;connectomeDB2020:15273303;connectomeDB2020:15761110;connectomeDB2020:9625760;scConnect:15761110
P33681	P10747	CD80	CD28	1	1	0	1	1	0	BioGRID;CellChatDB;CellPhoneDB_Cellinker;Cellinker;DIP;HPRD;ICELLNET;KEGG-MEDICUS;LRdb;Lit-BM-17;NetPath;SPIKE;Wang;Wojtowicz2020;connectomeDB2020;iTALK	BioGRID:1847722;CellChatDB:23954143;Cellinker:21530327;Cellinker:23954143;DIP:1847722;DIP:2164219;DIP:7964482;HPRD:7545666;ICELLNET:7545666;LRdb:22437870;Lit-BM-17:1847722;Lit-BM-17:2164219;Lit-BM-17:21982860;Lit-BM-17:7545666;Lit-BM-17:7964482;NetPath:2164219;SPIKE:15610849;SPIKE:21487479;connectomeDB2020:7545666
P42081	P10747	CD86	CD28	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;HPRD;ICELLNET;KEGG-MEDICUS;LRdb;SPIKE;Wang;Wojtowicz2020;connectomeDB2020;iTALK	CellChatDB:23954143;CellTalkDB:23954143;Cellinker:21530327;Cellinker:23954143;DIP:21931534;HPRD:11021528;HPRD:7513726;ICELLNET:18205792;LRdb:22437870;SPIKE:11021528;SPIKE:21487479;connectomeDB2020:23954143
P01584	P27930	IL1B	IL1R2	1	1	1	1	0	1	Baccin2019;CellChatDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SPIKE;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:7878046;Baccin2019:8332913;CellTalkDB:8332913;Cellinker:7878046;Cellinker:8332913;HPMR:8332913;HPRD:7878046;InnateDB:1833184;InnateDB:20802483;InnateDB:7878046;LRdb:788;LRdb:8332913;NetPath:7878046;SIGNOR:8332913;SPIKE:7878046;connectomeDB2020:7878046;connectomeDB2020:8332913
P35225	P78552	IL13	IL13RA1	1	1	0	1	1	0	ACSN_SignaLink3;Baccin2019;CellCall;CellChatDB;CellTalkDB;DIP;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;InnateDB_SignaLink3;IntAct;Kirouac2010;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1270434311278620;CellTalkDB:12704343;DIP:20223216;DIP:8910586;HPMR:12704343;HPRD:11278629;InnateDB:9013879;IntAct:18243101;IntAct:20223216;LRdb:11;LRdb:12704343;Lit-BM-17:18243101;Lit-BM-17:8910586;SIGNOR:12704343;SignaLink3:10485906;SignaLink3:11867689;SignaLink3:12223527;SignaLink3:12401408;SignaLink3:14610620;SignaLink3:14657224;SignaLink3:15099563;SignaLink3:16243976;SignaLink3:16413922;SignaLink3:17404308;SignaLink3:17485448;SignaLink3:18250477;SignaLink3:18451175;SignaLink3:19833085;SignaLink3:20184663;SignaLink3:20406969;SignaLink3:20510870;SignaLink3:20856220;SignaLink3:21097505;SignaLink3:21115385;SignaLink3:21469115;SignaLink3:21840487;SignaLink3:23124025;SignaLink3:23180781;SignaLink3:23331499;SignaLink3:23390297;SignaLink3:24030977;SignaLink3:24091328;SignaLink3:26192618;SignaLink3:26755705;SignaLink3:27216177;SignaLink3:7512720;SignaLink3:7521688;SignaLink3:7543512;SignaLink3:8910586;SignaLink3:9013879;SignaLink3:9535722;connectomeDB2020:11278629;connectomeDB2020:12704343
P35225	Q14627	IL13	IL13RA2	1	1	0	1	1	0	ACSN_SignaLink3;Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;DIP;DLRP_talklr;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;InnateDB_SignaLink3;IntAct;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;SignaLink3;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1270434311003390;CellPhoneDB:26471366;CellTalkDB:26471366;DIP:20223216;DIP:8663118;HPMR:12704343;HPRD:11003391;ICELLNET:8663118;InnateDB:8663118;IntAct:20223216;IntAct:23972995;IntAct:27629921;LRdb:11;LRdb:12704343;SignaLink3:12223527;SignaLink3:12401408;SignaLink3:14610620;SignaLink3:14657224;SignaLink3:14985454;SignaLink3:15099563;SignaLink3:18250477;SignaLink3:18451175;SignaLink3:20184663;SignaLink3:21097505;SignaLink3:23180781;SignaLink3:23331499;SignaLink3:26192618;SignaLink3:26755705;SignaLink3:8663118;SignaLink3:9535722;connectomeDB2020:11003391;connectomeDB2020:12704343
